"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Metric Name","Metric Unit","Minimum","Maximum","Average"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__cycles_elapsed.avg.per_second","Mhz","830.160228","952.264837","921.036170"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__cycles_elapsed.max","cycle","17486223.000000","17490754.000000","17488717.750000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__cycles_elapsed.max.per_second","Mhz","830.720267","952.939510","921.666935"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__cycles_elapsed.min","cycle","17431389.000000","17437508.000000","17434183.500000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__cycles_elapsed.min.per_second","Mhz","828.115261","949.766265","918.793341"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__cycles_elapsed.sum","cycle","803823986.000000","803985470.000000","803930742.000000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__cycles_elapsed.sum.per_second","Ghz","38.187370","43.804183","42.367664"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.avg.pct_of_peak_sustained_elapsed","%","10.090815","10.092842","10.091502"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.avg.per_cycle_active","inst/cycle","0.403846","0.403960","0.403897"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.avg.per_cycle_elapsed","inst/cycle","0.403633","0.403714","0.403660"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.max.pct_of_peak_sustained_elapsed","%","10.113107","10.119971","10.115374"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.max.per_cycle_active","inst/cycle","0.404742","0.405046","0.404853"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.max.per_cycle_elapsed","inst/cycle","0.404524","0.404799","0.404615"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.min.pct_of_peak_sustained_elapsed","%","10.051853","10.054892","10.053362"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.min.per_cycle_active","inst/cycle","0.402328","0.402441","0.402371"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.min.per_cycle_elapsed","inst/cycle","0.402074","0.402196","0.402134"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.sum.pct_of_peak_sustained_elapsed","%","10.090815","10.092842","10.091502"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.sum.per_cycle_active","inst/cycle","18.576932","18.582164","18.579278"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed.sum.per_cycle_elapsed","inst/cycle","18.567100","18.570830","18.568364"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_adu.avg.pct_of_peak_sustained_active","%","0.752870","0.753078","0.752963"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_adu.avg.pct_of_peak_sustained_elapsed","%","0.752471","0.752618","0.752521"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_adu.max.pct_of_peak_sustained_active","%","0.754527","0.755197","0.754737"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_adu.max.pct_of_peak_sustained_elapsed","%","0.754128","0.754737","0.754293"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_adu.min.pct_of_peak_sustained_active","%","0.749867","0.750078","0.749962"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_adu.min.pct_of_peak_sustained_elapsed","%","0.749470","0.749621","0.749521"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_adu.sum.pct_of_peak_sustained_active","%","0.752870","0.753078","0.752963"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_adu.sum.pct_of_peak_sustained_elapsed","%","0.752471","0.752618","0.752521"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_alu.avg.pct_of_peak_sustained_active","%","1.670168","1.670639","1.670379"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_alu.max.pct_of_peak_sustained_active","%","1.673394","1.675621","1.674380"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_alu.min.pct_of_peak_sustained_active","%","1.663534","1.665330","1.664433"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_alu.sum.pct_of_peak_sustained_active","%","1.670168","1.670639","1.670379"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_cbu.avg.pct_of_peak_sustained_active","%","0.639461","0.639852","0.639594"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_cbu.max.pct_of_peak_sustained_active","%","0.641203","0.641582","0.641424"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_cbu.min.pct_of_peak_sustained_active","%","0.637203","0.638205","0.637625"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_cbu.sum.pct_of_peak_sustained_active","%","0.639461","0.639852","0.639594"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_cbu_pred_on_any.avg.pct_of_peak_sustained_elapsed","%","2.331386","2.332700","2.331756"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_cbu_pred_on_any.max.pct_of_peak_sustained_elapsed","%","2.337672","2.339322","2.338415"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_cbu_pred_on_any.min.pct_of_peak_sustained_elapsed","%","2.322525","2.326662","2.324523"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_cbu_pred_on_any.sum.pct_of_peak_sustained_elapsed","%","2.331386","2.332700","2.331756"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fma.avg.pct_of_peak_sustained_active","%","0.282266","0.282346","0.282302"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fma.max.pct_of_peak_sustained_active","%","0.282872","0.283127","0.283034"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fma.min.pct_of_peak_sustained_active","%","0.281231","0.281557","0.281404"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fma.sum.pct_of_peak_sustained_active","%","0.282266","0.282346","0.282302"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fma_type_fp16.avg.pct_of_peak_sustained_active","%","0.112898","0.112929","0.112912"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active","%","85.480325","85.504400","85.491122"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64.max.pct_of_peak_sustained_active","%","85.709089","85.766042","85.736110"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64.min.pct_of_peak_sustained_active","%","85.174790","85.282999","85.226198"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64.sum.pct_of_peak_sustained_active","%","85.480325","85.504400","85.491122"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64_op_dmma.max.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64_op_dmma.min.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64_op_dmma.sum.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64_op_fp64.max.pct_of_peak_sustained_active","%","85.664374","85.725057","85.689051"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64_op_fp64.min.pct_of_peak_sustained_active","%","85.142401","85.266952","85.211219"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_fp64_op_fp64.sum.pct_of_peak_sustained_active","%","85.480325","85.504400","85.491122"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_ipa.avg.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_ipa.max.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_ipa.min.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_ipa.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active","%","1.695484","1.695961","1.695698"
"41488","klb_sgp4_bench.exe","127.0.0.1","<unnamed>::query_dense_kernel(const double4 *, const <unnamed>::ObjectMeta *, unsigned int, unsigned long long, double, klb::Sgp4GroundStation, const unsigned long long *, unsigned int, double, <unnamed>::Counters *, <unnamed>::Event *, unsigned long long *, unsigned long long)","(256, 1, 1)","(75600, 1, 1)","0","12.0","4","sm__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_elapsed","%","1.694587","1.694927","1.694702"
